title,text,subject,label
AN ANONYMOUS INSIDER LEAK PROOF OF A GLOBAL CONSPIRACY about A GLOBAL PANDEMIC!!!,"Share before it gets deleted! An anonymous insider leak proof of a global conspiracy related to a global pandemic. Forward this to everyone you know before it's too late!!! This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
DOCTORS SAY THE VACCINE SECRETLY CONTAINS MICROCHIPS about A GLOBAL PANDEMIC!!!,"This will shock you! Doctors say the vaccine secretly contains microchips related to a global pandemic. Nobody is talking about this and that should scare you. Click here now before this post gets taken down forever. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SCIENTISTS YOU'VE NEVER HEARD OF EXPOSE A MASSIVE COVER-UP about THE STOCK MARKET!!!,"This will shock you! Scientists you've never heard of expose a massive cover-up related to the stock market. This miracle remedy was banned because big corporations were losing money. Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A POPULAR BLOGGER SAY THE GOVERNMENT IS HIDING THE CURE FOR CANCER about CLIMATE CHANGE!!!,"The mainstream media refuses to report this! A popular blogger say the government is hiding the cure for cancer related to climate change. This proves once and for all what they've been hiding all along. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN ANONYMOUS INSIDER SHOW THE SHOCKING SECRET BEHIND THE SCENES about A GLOBAL PANDEMIC!!!,"Experts are too afraid to speak up! An anonymous insider show the shocking secret behind the scenes related to a global pandemic. Thousands of people are waking up to the truth every single day. Forward this to everyone you know before it's too late!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SCIENTISTS YOU'VE NEVER HEARD OF CLAIM THE ELECTION WAS COMPLETELY RIGGED about A POPULAR CELEBRITY!!!,"You won't believe what happens next! Scientists you've never heard of claim the election was completely rigged related to a popular celebrity. Nobody is talking about this and that should scare you. Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A LEAKED DOCUMENT SAY THE GOVERNMENT IS HIDING THE CURE FOR CANCER about THE EDUCATION SYSTEM!!!,"They don't want you to see this! A leaked document say the government is hiding the cure for cancer related to the education system. The mainstream media is completely silent about this shocking truth. Click here now before this post gets taken down forever. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN ANONYMOUS INSIDER SHOW THE SHOCKING SECRET BEHIND THE SCENES about A MAJOR SPORTS EVENT!!!,"Experts are too afraid to speak up! An anonymous insider show the shocking secret behind the scenes related to a major sports event. Share this NOW so the truth can finally come out!!! Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SECRET GOVERNMENT MEMO CLAIM THE ELECTION WAS COMPLETELY RIGGED about THE ECONOMY!!!,"This will shock you! A secret government memo claim the election was completely rigged related to the economy. Thousands of people are waking up to the truth every single day. This miracle remedy was banned because big corporations were losing money. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SECRET GOVERNMENT MEMO REVEAL CELEBRITIES ARE ACTUALLY ROBOTS about A POLITICAL SCANDAL!!!,"Wake up people, this is huge! A secret government memo reveal celebrities are actually robots related to a political scandal. Forward this to everyone you know before it's too late!!! Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT SAY THE VACCINE SECRETLY CONTAINS MICROCHIPS about A MAJOR SPORTS EVENT!!!,"You won't believe what happens next! A self-proclaimed expert say the vaccine secretly contains microchips related to a major sports event. Click here now before this post gets taken down forever. Forward this to everyone you know before it's too late!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SOCIAL MEDIA USERS REVEAL THE TRUTH THEY DON'T WANT YOU TO KNOW about A GLOBAL PANDEMIC!!!,"You won't believe what happens next! Social media users reveal the truth they don't want you to know related to a global pandemic. The mainstream media is completely silent about this shocking truth. Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SHOCKING NEW REPORT LEAK PROOF OF A GLOBAL CONSPIRACY about A TECH COMPANY'S NEW PRODUCT!!!,"Wake up people, this is huge! A shocking new report leak proof of a global conspiracy related to a tech company's new product. This proves once and for all what they've been hiding all along. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN ANONYMOUS INSIDER REVEAL CELEBRITIES ARE ACTUALLY ROBOTS about THE HOUSING MARKET!!!,"This has been hidden from the public for years! An anonymous insider reveal celebrities are actually robots related to the housing market. This miracle remedy was banned because big corporations were losing money. Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN UNNAMED SOURCE CLOSE TO THE FAMILY LEAK PROOF OF A GLOBAL CONSPIRACY about THE UPCOMING ELECTION!!!,"The mainstream media refuses to report this! An unnamed source close to the family leak proof of a global conspiracy related to the upcoming election. Share this NOW so the truth can finally come out!!! Nobody is talking about this and that should scare you. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A MYSTERIOUS WHISTLEBLOWER SAY THE GOVERNMENT IS HIDING THE CURE FOR CANCER about A VIRAL HEALTH TREND!!!,"This has been hidden from the public for years! A mysterious whistleblower say the government is hiding the cure for cancer related to a viral health trend. Forward this to everyone you know before it's too late!!! Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A POPULAR BLOGGER SAY THE GOVERNMENT IS HIDING THE CURE FOR CANCER about THE UPCOMING ELECTION!!!,"You won't believe what happens next! A popular blogger say the government is hiding the cure for cancer related to the upcoming election. Forward this to everyone you know before it's too late!!! This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN UNNAMED SOURCE CLOSE TO THE FAMILY SAY THE VACCINE SECRETLY CONTAINS MICROCHIPS about A TECH COMPANY'S NEW PRODUCT!!!,"The mainstream media refuses to report this! An unnamed source close to the family say the vaccine secretly contains microchips related to a tech company's new product. Nobody is talking about this and that should scare you. Nobody is talking about this and that should scare you. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SCIENTISTS YOU'VE NEVER HEARD OF SAY THE VACCINE SECRETLY CONTAINS MICROCHIPS about THE HOUSING MARKET!!!,"You won't believe what happens next! Scientists you've never heard of say the vaccine secretly contains microchips related to the housing market. This miracle remedy was banned because big corporations were losing money. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SOCIAL MEDIA USERS LEAK PROOF OF A GLOBAL CONSPIRACY about CLIMATE CHANGE!!!,"This has been hidden from the public for years! Social media users leak proof of a global conspiracy related to climate change. Click here now before this post gets taken down forever. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SOCIAL MEDIA USERS WARN THAT THE WORLD WILL END NEXT MONTH about A GLOBAL PANDEMIC!!!,"Wake up people, this is huge! Social media users warn that the world will end next month related to a global pandemic. Forward this to everyone you know before it's too late!!! This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A VIRAL POST CONFIRM ALIENS ARE HIDING AMONG US about A GLOBAL PANDEMIC!!!,"This will shock you! A viral post confirm aliens are hiding among us related to a global pandemic. Share this NOW so the truth can finally come out!!! Nobody is talking about this and that should scare you. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT CLAIM THE ELECTION WAS COMPLETELY RIGGED about A TECH COMPANY'S NEW PRODUCT!!!,"You won't believe what happens next! A self-proclaimed expert claim the election was completely rigged related to a tech company's new product. The mainstream media is completely silent about this shocking truth. Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SCIENTISTS YOU'VE NEVER HEARD OF CLAIM THIS ONE WEIRD TRICK CURES EVERYTHING about A GLOBAL PANDEMIC!!!,"The mainstream media refuses to report this! Scientists you've never heard of claim this one weird trick cures everything related to a global pandemic. Thousands of people are waking up to the truth every single day. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A LEAKED DOCUMENT EXPOSE A MASSIVE COVER-UP about A POLITICAL SCANDAL!!!,"Experts are too afraid to speak up! A leaked document expose a massive cover-up related to a political scandal. Click here now before this post gets taken down forever. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN UNNAMED SOURCE CLOSE TO THE FAMILY SHOW THE SHOCKING SECRET BEHIND THE SCENES about THE NEW VACCINE!!!,"Wake up people, this is huge! An unnamed source close to the family show the shocking secret behind the scenes related to the new vaccine. Share this NOW so the truth can finally come out!!! Nobody is talking about this and that should scare you. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A POPULAR BLOGGER EXPOSE A MASSIVE COVER-UP about THE ECONOMY!!!,"Share before it gets deleted! A popular blogger expose a massive cover-up related to the economy. Click here now before this post gets taken down forever. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A POPULAR BLOGGER EXPOSE A MASSIVE COVER-UP about THE HOUSING MARKET!!!,"Wake up people, this is huge! A popular blogger expose a massive cover-up related to the housing market. Nobody is talking about this and that should scare you. Click here now before this post gets taken down forever. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN ANONYMOUS INSIDER WARN THAT THE WORLD WILL END NEXT MONTH about CLIMATE CHANGE!!!,"Wake up people, this is huge! An anonymous insider warn that the world will end next month related to climate change. Forward this to everyone you know before it's too late!!! Forward this to everyone you know before it's too late!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN ANONYMOUS INSIDER SAY THE GOVERNMENT IS HIDING THE CURE FOR CANCER about THE NEW VACCINE!!!,"The mainstream media refuses to report this! An anonymous insider say the government is hiding the cure for cancer related to the new vaccine. This miracle remedy was banned because big corporations were losing money. Forward this to everyone you know before it's too late!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT SHOW THE SHOCKING SECRET BEHIND THE SCENES about THE ECONOMY!!!,"You won't believe what happens next! A self-proclaimed expert show the shocking secret behind the scenes related to the economy. This proves once and for all what they've been hiding all along. Forward this to everyone you know before it's too late!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN UNNAMED SOURCE CLOSE TO THE FAMILY INSIST THE MOON LANDING WAS STAGED about A POLITICAL SCANDAL!!!,"This has been hidden from the public for years! An unnamed source close to the family insist the moon landing was staged related to a political scandal. This miracle remedy was banned because big corporations were losing money. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SHOCKING NEW REPORT SAY THE VACCINE SECRETLY CONTAINS MICROCHIPS about THE NEW VACCINE!!!,"This has been hidden from the public for years! A shocking new report say the vaccine secretly contains microchips related to the new vaccine. Nobody is talking about this and that should scare you. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT REVEAL THE TRUTH THEY DON'T WANT YOU TO KNOW about THE NEW VACCINE!!!,"You won't believe what happens next! A self-proclaimed expert reveal the truth they don't want you to know related to the new vaccine. This proves once and for all what they've been hiding all along. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SECRET GOVERNMENT MEMO SHOW THE SHOCKING SECRET BEHIND THE SCENES about A NATURAL DISASTER!!!,"This has been hidden from the public for years! A secret government memo show the shocking secret behind the scenes related to a natural disaster. Nobody is talking about this and that should scare you. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SCIENTISTS YOU'VE NEVER HEARD OF CLAIM THIS ONE WEIRD TRICK CURES EVERYTHING about A NATURAL DISASTER!!!,"This will shock you! Scientists you've never heard of claim this one weird trick cures everything related to a natural disaster. Click here now before this post gets taken down forever. Forward this to everyone you know before it's too late!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SECRET GOVERNMENT MEMO SAY THE VACCINE SECRETLY CONTAINS MICROCHIPS about A VIRAL HEALTH TREND!!!,"Share before it gets deleted! A secret government memo say the vaccine secretly contains microchips related to a viral health trend. Thousands of people are waking up to the truth every single day. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN UNNAMED SOURCE CLOSE TO THE FAMILY INSIST THE MOON LANDING WAS STAGED about THE ECONOMY!!!,"Experts are too afraid to speak up! An unnamed source close to the family insist the moon landing was staged related to the economy. The mainstream media is completely silent about this shocking truth. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
DOCTORS SAY THE GOVERNMENT IS HIDING THE CURE FOR CANCER about A POLITICAL SCANDAL!!!,"They don't want you to see this! Doctors say the government is hiding the cure for cancer related to a political scandal. Share this NOW so the truth can finally come out!!! Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SECRET GOVERNMENT MEMO CLAIM THE ELECTION WAS COMPLETELY RIGGED about A POLITICAL SCANDAL!!!,"They don't want you to see this! A secret government memo claim the election was completely rigged related to a political scandal. Thousands of people are waking up to the truth every single day. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SHOCKING NEW REPORT CONFIRM ALIENS ARE HIDING AMONG US about THE NEW VACCINE!!!,"This will shock you! A shocking new report confirm aliens are hiding among us related to the new vaccine. Forward this to everyone you know before it's too late!!! Click here now before this post gets taken down forever. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN ANONYMOUS INSIDER LEAK PROOF OF A GLOBAL CONSPIRACY about THE HOUSING MARKET!!!,"Wake up people, this is huge! An anonymous insider leak proof of a global conspiracy related to the housing market. This proves once and for all what they've been hiding all along. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A LEAKED DOCUMENT CLAIM THIS ONE WEIRD TRICK CURES EVERYTHING about A MAJOR SPORTS EVENT!!!,"They don't want you to see this! A leaked document claim this one weird trick cures everything related to a major sports event. This proves once and for all what they've been hiding all along. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN ANONYMOUS INSIDER WARN THAT THE WORLD WILL END NEXT MONTH about A POPULAR CELEBRITY!!!,"They don't want you to see this! An anonymous insider warn that the world will end next month related to a popular celebrity. Click here now before this post gets taken down forever. Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SCIENTISTS YOU'VE NEVER HEARD OF SHOW THE SHOCKING SECRET BEHIND THE SCENES about THE STOCK MARKET!!!,"This will shock you! Scientists you've never heard of show the shocking secret behind the scenes related to the stock market. Click here now before this post gets taken down forever. Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SECRET GOVERNMENT MEMO WARN THAT THE WORLD WILL END NEXT MONTH about THE ECONOMY!!!,"They don't want you to see this! A secret government memo warn that the world will end next month related to the economy. This proves once and for all what they've been hiding all along. Nobody is talking about this and that should scare you. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SHOCKING NEW REPORT LEAK PROOF OF A GLOBAL CONSPIRACY about A POPULAR CELEBRITY!!!,"Share before it gets deleted! A shocking new report leak proof of a global conspiracy related to a popular celebrity. Nobody is talking about this and that should scare you. Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SOCIAL MEDIA USERS INSIST THE MOON LANDING WAS STAGED about A VIRAL HEALTH TREND!!!,"Wake up people, this is huge! Social media users insist the moon landing was staged related to a viral health trend. Thousands of people are waking up to the truth every single day. Nobody is talking about this and that should scare you. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A POPULAR BLOGGER REVEAL CELEBRITIES ARE ACTUALLY ROBOTS about A NATURAL DISASTER!!!,"Share before it gets deleted! A popular blogger reveal celebrities are actually robots related to a natural disaster. Forward this to everyone you know before it's too late!!! Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A MYSTERIOUS WHISTLEBLOWER LEAK PROOF OF A GLOBAL CONSPIRACY about CLIMATE CHANGE!!!,"Wake up people, this is huge! A mysterious whistleblower leak proof of a global conspiracy related to climate change. Click here now before this post gets taken down forever. Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SECRET GOVERNMENT MEMO SHOW THE SHOCKING SECRET BEHIND THE SCENES about A VIRAL HEALTH TREND!!!,"Wake up people, this is huge! A secret government memo show the shocking secret behind the scenes related to a viral health trend. This proves once and for all what they've been hiding all along. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A MYSTERIOUS WHISTLEBLOWER EXPOSE A MASSIVE COVER-UP about CLIMATE CHANGE!!!,"Experts are too afraid to speak up! A mysterious whistleblower expose a massive cover-up related to climate change. Forward this to everyone you know before it's too late!!! This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SCIENTISTS YOU'VE NEVER HEARD OF EXPOSE A MASSIVE COVER-UP about A NEW TECHNOLOGY!!!,"The mainstream media refuses to report this! Scientists you've never heard of expose a massive cover-up related to a new technology. Nobody is talking about this and that should scare you. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SECRET GOVERNMENT MEMO SAY THE VACCINE SECRETLY CONTAINS MICROCHIPS about A GLOBAL PANDEMIC!!!,"This has been hidden from the public for years! A secret government memo say the vaccine secretly contains microchips related to a global pandemic. The mainstream media is completely silent about this shocking truth. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
CELEBRITIES EXPOSE A MASSIVE COVER-UP about THE STOCK MARKET!!!,"Wake up people, this is huge! Celebrities expose a massive cover-up related to the stock market. Share this NOW so the truth can finally come out!!! The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
DOCTORS INSIST THE MOON LANDING WAS STAGED about THE ECONOMY!!!,"This will shock you! Doctors insist the moon landing was staged related to the economy. Nobody is talking about this and that should scare you. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN UNNAMED SOURCE CLOSE TO THE FAMILY WARN THAT THE WORLD WILL END NEXT MONTH about THE HOUSING MARKET!!!,"Experts are too afraid to speak up! An unnamed source close to the family warn that the world will end next month related to the housing market. This proves once and for all what they've been hiding all along. Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT SAY THE GOVERNMENT IS HIDING THE CURE FOR CANCER about A MAJOR SPORTS EVENT!!!,"This has been hidden from the public for years! A self-proclaimed expert say the government is hiding the cure for cancer related to a major sports event. Forward this to everyone you know before it's too late!!! Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A VIRAL POST SAY THE VACCINE SECRETLY CONTAINS MICROCHIPS about A VIRAL HEALTH TREND!!!,"This will shock you! A viral post say the vaccine secretly contains microchips related to a viral health trend. The mainstream media is completely silent about this shocking truth. This miracle remedy was banned because big corporations were losing money. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT SHOW THE SHOCKING SECRET BEHIND THE SCENES about A VIRAL HEALTH TREND!!!,"Experts are too afraid to speak up! A self-proclaimed expert show the shocking secret behind the scenes related to a viral health trend. This proves once and for all what they've been hiding all along. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT INSIST THE MOON LANDING WAS STAGED about A GLOBAL PANDEMIC!!!,"They don't want you to see this! A self-proclaimed expert insist the moon landing was staged related to a global pandemic. The mainstream media is completely silent about this shocking truth. This miracle remedy was banned because big corporations were losing money. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SHOCKING NEW REPORT INSIST THE MOON LANDING WAS STAGED about THE HOUSING MARKET!!!,"Share before it gets deleted! A shocking new report insist the moon landing was staged related to the housing market. This proves once and for all what they've been hiding all along. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT REVEAL CELEBRITIES ARE ACTUALLY ROBOTS about THE HOUSING MARKET!!!,"Share before it gets deleted! A self-proclaimed expert reveal celebrities are actually robots related to the housing market. This miracle remedy was banned because big corporations were losing money. Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SHOCKING NEW REPORT CLAIM THIS ONE WEIRD TRICK CURES EVERYTHING about CLIMATE CHANGE!!!,"Wake up people, this is huge! A shocking new report claim this one weird trick cures everything related to climate change. Thousands of people are waking up to the truth every single day. This proves once and for all what they've been hiding all along. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
SOCIAL MEDIA USERS SHOW THE SHOCKING SECRET BEHIND THE SCENES about CLIMATE CHANGE!!!,"Wake up people, this is huge! Social media users show the shocking secret behind the scenes related to climate change. The mainstream media is completely silent about this shocking truth. Forward this to everyone you know before it's too late!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A VIRAL POST REVEAL CELEBRITIES ARE ACTUALLY ROBOTS about CLIMATE CHANGE!!!,"They don't want you to see this! A viral post reveal celebrities are actually robots related to climate change. Share this NOW so the truth can finally come out!!! Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A MYSTERIOUS WHISTLEBLOWER REVEAL CELEBRITIES ARE ACTUALLY ROBOTS about THE HOUSING MARKET!!!,"Experts are too afraid to speak up! A mysterious whistleblower reveal celebrities are actually robots related to the housing market. Forward this to everyone you know before it's too late!!! Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
DOCTORS SHOW THE SHOCKING SECRET BEHIND THE SCENES about THE STOCK MARKET!!!,"They don't want you to see this! Doctors show the shocking secret behind the scenes related to the stock market. The mainstream media is completely silent about this shocking truth. Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
AN ANONYMOUS INSIDER CLAIM THE ELECTION WAS COMPLETELY RIGGED about A POLITICAL SCANDAL!!!,"Share before it gets deleted! An anonymous insider claim the election was completely rigged related to a political scandal. Thousands of people are waking up to the truth every single day. Thousands of people are waking up to the truth every single day. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SHOCKING NEW REPORT INSIST THE MOON LANDING WAS STAGED about A POPULAR CELEBRITY!!!,"They don't want you to see this! A shocking new report insist the moon landing was staged related to a popular celebrity. Click here now before this post gets taken down forever. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT WARN THAT THE WORLD WILL END NEXT MONTH about THE UPCOMING ELECTION!!!,"Share before it gets deleted! A self-proclaimed expert warn that the world will end next month related to the upcoming election. This miracle remedy was banned because big corporations were losing money. Nobody is talking about this and that should scare you. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A SELF-PROCLAIMED EXPERT LEAK PROOF OF A GLOBAL CONSPIRACY about A NEW TECHNOLOGY!!!,"This has been hidden from the public for years! A self-proclaimed expert leak proof of a global conspiracy related to a new technology. The mainstream media is completely silent about this shocking truth. The mainstream media is completely silent about this shocking truth. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
CELEBRITIES CONFIRM ALIENS ARE HIDING AMONG US about A TECH COMPANY'S NEW PRODUCT!!!,"You won't believe what happens next! Celebrities confirm aliens are hiding among us related to a tech company's new product. The mainstream media is completely silent about this shocking truth. Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A VIRAL POST LEAK PROOF OF A GLOBAL CONSPIRACY about A NEW TECHNOLOGY!!!,"The mainstream media refuses to report this! A viral post leak proof of a global conspiracy related to a new technology. Click here now before this post gets taken down forever. Nobody is talking about this and that should scare you. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A MYSTERIOUS WHISTLEBLOWER CONFIRM ALIENS ARE HIDING AMONG US about THE ECONOMY!!!,"You won't believe what happens next! A mysterious whistleblower confirm aliens are hiding among us related to the economy. The mainstream media is completely silent about this shocking truth. Share this NOW so the truth can finally come out!!! Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
A LEAKED DOCUMENT EXPOSE A MASSIVE COVER-UP about A GLOBAL PANDEMIC!!!,"Share before it gets deleted! A leaked document expose a massive cover-up related to a global pandemic. Click here now before this post gets taken down forever. This miracle remedy was banned because big corporations were losing money. Sources who wish to remain anonymous say this is just the beginning, and that more shocking revelations are coming soon. Do your own research!",News,fake
